Liga: Ligue_1   ; MinCof: 1.65; DiffDraw: 0.35; DiffWin: 0.5; BetsNumber: 226; BetsWin:125; BetsDraw: 139; CorrectResults: 96; CorrectDraws: 54; CorrectWins: 42; SUM: 47.18
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.425; DiffWin: 0.65; BetsNumber: 211; BetsWin:72; BetsDraw: 164; CorrectResults: 86; CorrectDraws: 60; CorrectWins: 26; SUM: 52.28
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.45; DiffWin: 0.65; BetsNumber: 216; BetsWin:72; BetsDraw: 169; CorrectResults: 87; CorrectDraws: 61; CorrectWins: 26; SUM: 50.59
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 0.7; BetsNumber: 174; BetsWin:53; BetsDraw: 139; CorrectResults: 73; CorrectDraws: 54; CorrectWins: 19; SUM: 47.49
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.375; DiffWin: 0.7; BetsNumber: 182; BetsWin:53; BetsDraw: 147; CorrectResults: 76; CorrectDraws: 57; CorrectWins: 19; SUM: 49.15
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.4; DiffWin: 0.7; BetsNumber: 191; BetsWin:53; BetsDraw: 156; CorrectResults: 77; CorrectDraws: 58; CorrectWins: 19; SUM: 44.61
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.425; DiffWin: 0.7; BetsNumber: 199; BetsWin:53; BetsDraw: 164; CorrectResults: 79; CorrectDraws: 60; CorrectWins: 19; SUM: 47.93
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.45; DiffWin: 0.7; BetsNumber: 204; BetsWin:53; BetsDraw: 169; CorrectResults: 80; CorrectDraws: 61; CorrectWins: 19; SUM: 46.24
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 0.75; BetsNumber: 169; BetsWin:45; BetsDraw: 139; CorrectResults: 70; CorrectDraws: 54; CorrectWins: 16; SUM: 45.33
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.375; DiffWin: 0.75; BetsNumber: 177; BetsWin:45; BetsDraw: 147; CorrectResults: 73; CorrectDraws: 57; CorrectWins: 16; SUM: 46.99
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.4; DiffWin: 0.75; BetsNumber: 186; BetsWin:45; BetsDraw: 156; CorrectResults: 74; CorrectDraws: 58; CorrectWins: 16; SUM: 42.45
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.425; DiffWin: 0.75; BetsNumber: 194; BetsWin:45; BetsDraw: 164; CorrectResults: 76; CorrectDraws: 60; CorrectWins: 16; SUM: 45.77
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.45; DiffWin: 0.75; BetsNumber: 199; BetsWin:45; BetsDraw: 169; CorrectResults: 77; CorrectDraws: 61; CorrectWins: 16; SUM: 44.08
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 0.8; BetsNumber: 168; BetsWin:44; BetsDraw: 139; CorrectResults: 70; CorrectDraws: 54; CorrectWins: 16; SUM: 46.33
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.375; DiffWin: 0.8; BetsNumber: 176; BetsWin:44; BetsDraw: 147; CorrectResults: 73; CorrectDraws: 57; CorrectWins: 16; SUM: 47.99
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.4; DiffWin: 0.8; BetsNumber: 185; BetsWin:44; BetsDraw: 156; CorrectResults: 74; CorrectDraws: 58; CorrectWins: 16; SUM: 43.45
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.425; DiffWin: 0.8; BetsNumber: 193; BetsWin:44; BetsDraw: 164; CorrectResults: 76; CorrectDraws: 60; CorrectWins: 16; SUM: 46.77
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.45; DiffWin: 0.8; BetsNumber: 198; BetsWin:44; BetsDraw: 169; CorrectResults: 77; CorrectDraws: 61; CorrectWins: 16; SUM: 45.08
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 0.85; BetsNumber: 163; BetsWin:36; BetsDraw: 139; CorrectResults: 67; CorrectDraws: 54; CorrectWins: 13; SUM: 44.99
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.375; DiffWin: 0.85; BetsNumber: 171; BetsWin:36; BetsDraw: 147; CorrectResults: 70; CorrectDraws: 57; CorrectWins: 13; SUM: 46.65
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.4; DiffWin: 0.85; BetsNumber: 180; BetsWin:36; BetsDraw: 156; CorrectResults: 71; CorrectDraws: 58; CorrectWins: 13; SUM: 42.11
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.425; DiffWin: 0.85; BetsNumber: 188; BetsWin:36; BetsDraw: 164; CorrectResults: 73; CorrectDraws: 60; CorrectWins: 13; SUM: 45.43
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.45; DiffWin: 0.85; BetsNumber: 193; BetsWin:36; BetsDraw: 169; CorrectResults: 74; CorrectDraws: 61; CorrectWins: 13; SUM: 43.74
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 0.9; BetsNumber: 159; BetsWin:29; BetsDraw: 139; CorrectResults: 64; CorrectDraws: 54; CorrectWins: 10; SUM: 42.82
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.375; DiffWin: 0.9; BetsNumber: 167; BetsWin:29; BetsDraw: 147; CorrectResults: 67; CorrectDraws: 57; CorrectWins: 10; SUM: 44.48
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.4; DiffWin: 0.9; BetsNumber: 176; BetsWin:29; BetsDraw: 156; CorrectResults: 68; CorrectDraws: 58; CorrectWins: 10; SUM: 39.94
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.425; DiffWin: 0.9; BetsNumber: 184; BetsWin:29; BetsDraw: 164; CorrectResults: 70; CorrectDraws: 60; CorrectWins: 10; SUM: 43.26
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.45; DiffWin: 0.9; BetsNumber: 189; BetsWin:29; BetsDraw: 169; CorrectResults: 71; CorrectDraws: 61; CorrectWins: 10; SUM: 41.57
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 0.95; BetsNumber: 154; BetsWin:23; BetsDraw: 139; CorrectResults: 62; CorrectDraws: 54; CorrectWins: 8; SUM: 43.37
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.375; DiffWin: 0.95; BetsNumber: 162; BetsWin:23; BetsDraw: 147; CorrectResults: 65; CorrectDraws: 57; CorrectWins: 8; SUM: 45.03
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.4; DiffWin: 0.95; BetsNumber: 171; BetsWin:23; BetsDraw: 156; CorrectResults: 66; CorrectDraws: 58; CorrectWins: 8; SUM: 40.49
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.425; DiffWin: 0.95; BetsNumber: 179; BetsWin:23; BetsDraw: 164; CorrectResults: 68; CorrectDraws: 60; CorrectWins: 8; SUM: 43.81
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.45; DiffWin: 0.95; BetsNumber: 184; BetsWin:23; BetsDraw: 169; CorrectResults: 69; CorrectDraws: 61; CorrectWins: 8; SUM: 42.12
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 1; BetsNumber: 151; BetsWin:18; BetsDraw: 139; CorrectResults: 60; CorrectDraws: 54; CorrectWins: 6; SUM: 39.64
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.375; DiffWin: 1; BetsNumber: 159; BetsWin:18; BetsDraw: 147; CorrectResults: 63; CorrectDraws: 57; CorrectWins: 6; SUM: 41.3
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.4; DiffWin: 1; BetsNumber: 168; BetsWin:18; BetsDraw: 156; CorrectResults: 64; CorrectDraws: 58; CorrectWins: 6; SUM: 36.76
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.425; DiffWin: 1; BetsNumber: 176; BetsWin:18; BetsDraw: 164; CorrectResults: 66; CorrectDraws: 60; CorrectWins: 6; SUM: 40.08
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.45; DiffWin: 1; BetsNumber: 181; BetsWin:18; BetsDraw: 169; CorrectResults: 67; CorrectDraws: 61; CorrectWins: 6; SUM: 38.39
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 1.05; BetsNumber: 149; BetsWin:15; BetsDraw: 139; CorrectResults: 59; CorrectDraws: 54; CorrectWins: 5; SUM: 39.78
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.375; DiffWin: 1.05; BetsNumber: 157; BetsWin:15; BetsDraw: 147; CorrectResults: 62; CorrectDraws: 57; CorrectWins: 5; SUM: 41.44
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.4; DiffWin: 1.05; BetsNumber: 166; BetsWin:15; BetsDraw: 156; CorrectResults: 63; CorrectDraws: 58; CorrectWins: 5; SUM: 36.9
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.425; DiffWin: 1.05; BetsNumber: 174; BetsWin:15; BetsDraw: 164; CorrectResults: 65; CorrectDraws: 60; CorrectWins: 5; SUM: 40.22
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.45; DiffWin: 1.05; BetsNumber: 179; BetsWin:15; BetsDraw: 169; CorrectResults: 66; CorrectDraws: 61; CorrectWins: 5; SUM: 38.53
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 1.1; BetsNumber: 148; BetsWin:13; BetsDraw: 139; CorrectResults: 58; CorrectDraws: 54; CorrectWins: 4; SUM: 38.82
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.375; DiffWin: 1.1; BetsNumber: 156; BetsWin:13; BetsDraw: 147; CorrectResults: 61; CorrectDraws: 57; CorrectWins: 4; SUM: 40.48
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.4; DiffWin: 1.1; BetsNumber: 165; BetsWin:13; BetsDraw: 156; CorrectResults: 62; CorrectDraws: 58; CorrectWins: 4; SUM: 35.94
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.425; DiffWin: 1.1; BetsNumber: 173; BetsWin:13; BetsDraw: 164; CorrectResults: 64; CorrectDraws: 60; CorrectWins: 4; SUM: 39.26
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.45; DiffWin: 1.1; BetsNumber: 178; BetsWin:13; BetsDraw: 169; CorrectResults: 65; CorrectDraws: 61; CorrectWins: 4; SUM: 37.57
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 1.15; BetsNumber: 147; BetsWin:11; BetsDraw: 139; CorrectResults: 57; CorrectDraws: 54; CorrectWins: 3; SUM: 37.9
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.375; DiffWin: 1.15; BetsNumber: 155; BetsWin:11; BetsDraw: 147; CorrectResults: 60; CorrectDraws: 57; CorrectWins: 3; SUM: 39.56
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.4; DiffWin: 1.15; BetsNumber: 164; BetsWin:11; BetsDraw: 156; CorrectResults: 61; CorrectDraws: 58; CorrectWins: 3; SUM: 35.02
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.425; DiffWin: 1.15; BetsNumber: 172; BetsWin:11; BetsDraw: 164; CorrectResults: 63; CorrectDraws: 60; CorrectWins: 3; SUM: 38.34
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.45; DiffWin: 1.15; BetsNumber: 177; BetsWin:11; BetsDraw: 169; CorrectResults: 64; CorrectDraws: 61; CorrectWins: 3; SUM: 36.65
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 1.2; BetsNumber: 146; BetsWin:10; BetsDraw: 139; CorrectResults: 57; CorrectDraws: 54; CorrectWins: 3; SUM: 38.9
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.375; DiffWin: 1.2; BetsNumber: 154; BetsWin:10; BetsDraw: 147; CorrectResults: 60; CorrectDraws: 57; CorrectWins: 3; SUM: 40.56
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.4; DiffWin: 1.2; BetsNumber: 163; BetsWin:10; BetsDraw: 156; CorrectResults: 61; CorrectDraws: 58; CorrectWins: 3; SUM: 36.02
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.425; DiffWin: 1.2; BetsNumber: 171; BetsWin:10; BetsDraw: 164; CorrectResults: 63; CorrectDraws: 60; CorrectWins: 3; SUM: 39.34
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.45; DiffWin: 1.2; BetsNumber: 176; BetsWin:10; BetsDraw: 169; CorrectResults: 64; CorrectDraws: 61; CorrectWins: 3; SUM: 37.65
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 1.25; BetsNumber: 146; BetsWin:10; BetsDraw: 139; CorrectResults: 57; CorrectDraws: 54; CorrectWins: 3; SUM: 38.9
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.375; DiffWin: 1.25; BetsNumber: 154; BetsWin:10; BetsDraw: 147; CorrectResults: 60; CorrectDraws: 57; CorrectWins: 3; SUM: 40.56
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.4; DiffWin: 1.25; BetsNumber: 163; BetsWin:10; BetsDraw: 156; CorrectResults: 61; CorrectDraws: 58; CorrectWins: 3; SUM: 36.02
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.425; DiffWin: 1.25; BetsNumber: 171; BetsWin:10; BetsDraw: 164; CorrectResults: 63; CorrectDraws: 60; CorrectWins: 3; SUM: 39.34
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.45; DiffWin: 1.25; BetsNumber: 176; BetsWin:10; BetsDraw: 169; CorrectResults: 64; CorrectDraws: 61; CorrectWins: 3; SUM: 37.65
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 1.3; BetsNumber: 146; BetsWin:10; BetsDraw: 139; CorrectResults: 57; CorrectDraws: 54; CorrectWins: 3; SUM: 38.9
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.375; DiffWin: 1.3; BetsNumber: 154; BetsWin:10; BetsDraw: 147; CorrectResults: 60; CorrectDraws: 57; CorrectWins: 3; SUM: 40.56
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.4; DiffWin: 1.3; BetsNumber: 163; BetsWin:10; BetsDraw: 156; CorrectResults: 61; CorrectDraws: 58; CorrectWins: 3; SUM: 36.02
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.425; DiffWin: 1.3; BetsNumber: 171; BetsWin:10; BetsDraw: 164; CorrectResults: 63; CorrectDraws: 60; CorrectWins: 3; SUM: 39.34
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.45; DiffWin: 1.3; BetsNumber: 176; BetsWin:10; BetsDraw: 169; CorrectResults: 64; CorrectDraws: 61; CorrectWins: 3; SUM: 37.65
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 1.35; BetsNumber: 145; BetsWin:9; BetsDraw: 139; CorrectResults: 57; CorrectDraws: 54; CorrectWins: 3; SUM: 39.9
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.375; DiffWin: 1.35; BetsNumber: 153; BetsWin:9; BetsDraw: 147; CorrectResults: 60; CorrectDraws: 57; CorrectWins: 3; SUM: 41.56
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.4; DiffWin: 1.35; BetsNumber: 162; BetsWin:9; BetsDraw: 156; CorrectResults: 61; CorrectDraws: 58; CorrectWins: 3; SUM: 37.02
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.425; DiffWin: 1.35; BetsNumber: 170; BetsWin:9; BetsDraw: 164; CorrectResults: 63; CorrectDraws: 60; CorrectWins: 3; SUM: 40.34
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.45; DiffWin: 1.35; BetsNumber: 175; BetsWin:9; BetsDraw: 169; CorrectResults: 64; CorrectDraws: 61; CorrectWins: 3; SUM: 38.65
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 1.4; BetsNumber: 144; BetsWin:7; BetsDraw: 139; CorrectResults: 56; CorrectDraws: 54; CorrectWins: 2; SUM: 39.06
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.375; DiffWin: 1.4; BetsNumber: 152; BetsWin:7; BetsDraw: 147; CorrectResults: 59; CorrectDraws: 57; CorrectWins: 2; SUM: 40.72
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.4; DiffWin: 1.4; BetsNumber: 161; BetsWin:7; BetsDraw: 156; CorrectResults: 60; CorrectDraws: 58; CorrectWins: 2; SUM: 36.18
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.425; DiffWin: 1.4; BetsNumber: 169; BetsWin:7; BetsDraw: 164; CorrectResults: 62; CorrectDraws: 60; CorrectWins: 2; SUM: 39.5
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.45; DiffWin: 1.4; BetsNumber: 174; BetsWin:7; BetsDraw: 169; CorrectResults: 63; CorrectDraws: 61; CorrectWins: 2; SUM: 37.81
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 1.45; BetsNumber: 142; BetsWin:4; BetsDraw: 139; CorrectResults: 55; CorrectDraws: 54; CorrectWins: 1; SUM: 38.98
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.375; DiffWin: 1.45; BetsNumber: 150; BetsWin:4; BetsDraw: 147; CorrectResults: 58; CorrectDraws: 57; CorrectWins: 1; SUM: 40.64
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.4; DiffWin: 1.45; BetsNumber: 159; BetsWin:4; BetsDraw: 156; CorrectResults: 59; CorrectDraws: 58; CorrectWins: 1; SUM: 36.1
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.425; DiffWin: 1.45; BetsNumber: 167; BetsWin:4; BetsDraw: 164; CorrectResults: 61; CorrectDraws: 60; CorrectWins: 1; SUM: 39.42
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.45; DiffWin: 1.45; BetsNumber: 172; BetsWin:4; BetsDraw: 169; CorrectResults: 62; CorrectDraws: 61; CorrectWins: 1; SUM: 37.73
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 1.5; BetsNumber: 142; BetsWin:4; BetsDraw: 139; CorrectResults: 55; CorrectDraws: 54; CorrectWins: 1; SUM: 38.98
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.375; DiffWin: 1.5; BetsNumber: 150; BetsWin:4; BetsDraw: 147; CorrectResults: 58; CorrectDraws: 57; CorrectWins: 1; SUM: 40.64
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.4; DiffWin: 1.5; BetsNumber: 159; BetsWin:4; BetsDraw: 156; CorrectResults: 59; CorrectDraws: 58; CorrectWins: 1; SUM: 36.1
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.425; DiffWin: 1.5; BetsNumber: 167; BetsWin:4; BetsDraw: 164; CorrectResults: 61; CorrectDraws: 60; CorrectWins: 1; SUM: 39.42
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.45; DiffWin: 1.5; BetsNumber: 172; BetsWin:4; BetsDraw: 169; CorrectResults: 62; CorrectDraws: 61; CorrectWins: 1; SUM: 37.73
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 1.55; BetsNumber: 141; BetsWin:2; BetsDraw: 139; CorrectResults: 54; CorrectDraws: 54; CorrectWins: 0; SUM: 36.85
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.375; DiffWin: 1.55; BetsNumber: 149; BetsWin:2; BetsDraw: 147; CorrectResults: 57; CorrectDraws: 57; CorrectWins: 0; SUM: 38.51
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.4; DiffWin: 1.55; BetsNumber: 158; BetsWin:2; BetsDraw: 156; CorrectResults: 58; CorrectDraws: 58; CorrectWins: 0; SUM: 33.97
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.425; DiffWin: 1.55; BetsNumber: 166; BetsWin:2; BetsDraw: 164; CorrectResults: 60; CorrectDraws: 60; CorrectWins: 0; SUM: 37.29
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.45; DiffWin: 1.55; BetsNumber: 171; BetsWin:2; BetsDraw: 169; CorrectResults: 61; CorrectDraws: 61; CorrectWins: 0; SUM: 35.6
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 1.6; BetsNumber: 141; BetsWin:2; BetsDraw: 139; CorrectResults: 54; CorrectDraws: 54; CorrectWins: 0; SUM: 36.85
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.375; DiffWin: 1.6; BetsNumber: 149; BetsWin:2; BetsDraw: 147; CorrectResults: 57; CorrectDraws: 57; CorrectWins: 0; SUM: 38.51
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.4; DiffWin: 1.6; BetsNumber: 158; BetsWin:2; BetsDraw: 156; CorrectResults: 58; CorrectDraws: 58; CorrectWins: 0; SUM: 33.97
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.425; DiffWin: 1.6; BetsNumber: 166; BetsWin:2; BetsDraw: 164; CorrectResults: 60; CorrectDraws: 60; CorrectWins: 0; SUM: 37.29
Liga: Ligue_1   ; MinCof: 1.8; DiffDraw: 0.45; DiffWin: 1.6; BetsNumber: 171; BetsWin:2; BetsDraw: 169; CorrectResults: 61; CorrectDraws: 61; CorrectWins: 0; SUM: 35.6
