Liga: LaLiga    ; MinCof: 1.65; DiffDraw: 0.25; DiffWin: 0.5; BetsNumber: 179; BetsWin:140; BetsDraw: 79; CorrectResults: 72; CorrectDraws: 31; CorrectWins: 41; SUM: 22.13
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.3; DiffWin: 0.7; BetsNumber: 135; BetsWin:56; BetsDraw: 95; CorrectResults: 51; CorrectDraws: 35; CorrectWins: 16; SUM: 20.77
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.325; DiffWin: 0.7; BetsNumber: 148; BetsWin:56; BetsDraw: 108; CorrectResults: 53; CorrectDraws: 37; CorrectWins: 16; SUM: 14.18
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 0.7; BetsNumber: 156; BetsWin:56; BetsDraw: 116; CorrectResults: 54; CorrectDraws: 38; CorrectWins: 16; SUM: 9.42
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.25; DiffWin: 0.75; BetsNumber: 110; BetsWin:46; BetsDraw: 79; CorrectResults: 46; CorrectDraws: 31; CorrectWins: 15; SUM: 28.66
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.275; DiffWin: 0.75; BetsNumber: 119; BetsWin:46; BetsDraw: 88; CorrectResults: 48; CorrectDraws: 33; CorrectWins: 15; SUM: 27.39
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.3; DiffWin: 0.75; BetsNumber: 126; BetsWin:46; BetsDraw: 95; CorrectResults: 50; CorrectDraws: 35; CorrectWins: 15; SUM: 27.36
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.325; DiffWin: 0.75; BetsNumber: 139; BetsWin:46; BetsDraw: 108; CorrectResults: 52; CorrectDraws: 37; CorrectWins: 15; SUM: 20.77
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 0.75; BetsNumber: 147; BetsWin:46; BetsDraw: 116; CorrectResults: 53; CorrectDraws: 38; CorrectWins: 15; SUM: 16.01
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.25; DiffWin: 0.8; BetsNumber: 104; BetsWin:36; BetsDraw: 79; CorrectResults: 42; CorrectDraws: 31; CorrectWins: 11; SUM: 23.22
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.275; DiffWin: 0.8; BetsNumber: 113; BetsWin:36; BetsDraw: 88; CorrectResults: 44; CorrectDraws: 33; CorrectWins: 11; SUM: 21.95
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.3; DiffWin: 0.8; BetsNumber: 120; BetsWin:36; BetsDraw: 95; CorrectResults: 46; CorrectDraws: 35; CorrectWins: 11; SUM: 21.92
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.325; DiffWin: 0.8; BetsNumber: 133; BetsWin:36; BetsDraw: 108; CorrectResults: 48; CorrectDraws: 37; CorrectWins: 11; SUM: 15.33
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 0.8; BetsNumber: 141; BetsWin:36; BetsDraw: 116; CorrectResults: 49; CorrectDraws: 38; CorrectWins: 11; SUM: 10.57
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.25; DiffWin: 0.85; BetsNumber: 100; BetsWin:30; BetsDraw: 79; CorrectResults: 40; CorrectDraws: 31; CorrectWins: 9; SUM: 22.79
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.275; DiffWin: 0.85; BetsNumber: 109; BetsWin:30; BetsDraw: 88; CorrectResults: 42; CorrectDraws: 33; CorrectWins: 9; SUM: 21.52
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.3; DiffWin: 0.85; BetsNumber: 116; BetsWin:30; BetsDraw: 95; CorrectResults: 44; CorrectDraws: 35; CorrectWins: 9; SUM: 21.49
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.325; DiffWin: 0.85; BetsNumber: 129; BetsWin:30; BetsDraw: 108; CorrectResults: 46; CorrectDraws: 37; CorrectWins: 9; SUM: 14.9
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 0.85; BetsNumber: 137; BetsWin:30; BetsDraw: 116; CorrectResults: 47; CorrectDraws: 38; CorrectWins: 9; SUM: 10.14
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.25; DiffWin: 0.9; BetsNumber: 97; BetsWin:26; BetsDraw: 79; CorrectResults: 39; CorrectDraws: 31; CorrectWins: 8; SUM: 23.99
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.275; DiffWin: 0.9; BetsNumber: 106; BetsWin:26; BetsDraw: 88; CorrectResults: 41; CorrectDraws: 33; CorrectWins: 8; SUM: 22.72
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.3; DiffWin: 0.9; BetsNumber: 113; BetsWin:26; BetsDraw: 95; CorrectResults: 43; CorrectDraws: 35; CorrectWins: 8; SUM: 22.69
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.325; DiffWin: 0.9; BetsNumber: 126; BetsWin:26; BetsDraw: 108; CorrectResults: 45; CorrectDraws: 37; CorrectWins: 8; SUM: 16.1
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 0.9; BetsNumber: 134; BetsWin:26; BetsDraw: 116; CorrectResults: 46; CorrectDraws: 38; CorrectWins: 8; SUM: 11.34
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.25; DiffWin: 0.95; BetsNumber: 94; BetsWin:21; BetsDraw: 79; CorrectResults: 37; CorrectDraws: 31; CorrectWins: 6; SUM: 23.16
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.275; DiffWin: 0.95; BetsNumber: 103; BetsWin:21; BetsDraw: 88; CorrectResults: 39; CorrectDraws: 33; CorrectWins: 6; SUM: 21.89
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.3; DiffWin: 0.95; BetsNumber: 110; BetsWin:21; BetsDraw: 95; CorrectResults: 41; CorrectDraws: 35; CorrectWins: 6; SUM: 21.86
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.325; DiffWin: 0.95; BetsNumber: 123; BetsWin:21; BetsDraw: 108; CorrectResults: 43; CorrectDraws: 37; CorrectWins: 6; SUM: 15.27
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 0.95; BetsNumber: 131; BetsWin:21; BetsDraw: 116; CorrectResults: 44; CorrectDraws: 38; CorrectWins: 6; SUM: 10.51
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.25; DiffWin: 1; BetsNumber: 93; BetsWin:20; BetsDraw: 79; CorrectResults: 37; CorrectDraws: 31; CorrectWins: 6; SUM: 24.16
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.275; DiffWin: 1; BetsNumber: 102; BetsWin:20; BetsDraw: 88; CorrectResults: 39; CorrectDraws: 33; CorrectWins: 6; SUM: 22.89
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.3; DiffWin: 1; BetsNumber: 109; BetsWin:20; BetsDraw: 95; CorrectResults: 41; CorrectDraws: 35; CorrectWins: 6; SUM: 22.86
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.325; DiffWin: 1; BetsNumber: 122; BetsWin:20; BetsDraw: 108; CorrectResults: 43; CorrectDraws: 37; CorrectWins: 6; SUM: 16.27
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 1; BetsNumber: 130; BetsWin:20; BetsDraw: 116; CorrectResults: 44; CorrectDraws: 38; CorrectWins: 6; SUM: 11.51
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.25; DiffWin: 1.05; BetsNumber: 91; BetsWin:18; BetsDraw: 79; CorrectResults: 37; CorrectDraws: 31; CorrectWins: 6; SUM: 26.16
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.275; DiffWin: 1.05; BetsNumber: 100; BetsWin:18; BetsDraw: 88; CorrectResults: 39; CorrectDraws: 33; CorrectWins: 6; SUM: 24.89
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.3; DiffWin: 1.05; BetsNumber: 107; BetsWin:18; BetsDraw: 95; CorrectResults: 41; CorrectDraws: 35; CorrectWins: 6; SUM: 24.86
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.325; DiffWin: 1.05; BetsNumber: 120; BetsWin:18; BetsDraw: 108; CorrectResults: 43; CorrectDraws: 37; CorrectWins: 6; SUM: 18.27
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 1.05; BetsNumber: 128; BetsWin:18; BetsDraw: 116; CorrectResults: 44; CorrectDraws: 38; CorrectWins: 6; SUM: 13.51
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.25; DiffWin: 1.1; BetsNumber: 89; BetsWin:16; BetsDraw: 79; CorrectResults: 37; CorrectDraws: 31; CorrectWins: 6; SUM: 28.16
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.275; DiffWin: 1.1; BetsNumber: 98; BetsWin:16; BetsDraw: 88; CorrectResults: 39; CorrectDraws: 33; CorrectWins: 6; SUM: 26.89
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.3; DiffWin: 1.1; BetsNumber: 105; BetsWin:16; BetsDraw: 95; CorrectResults: 41; CorrectDraws: 35; CorrectWins: 6; SUM: 26.86
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.325; DiffWin: 1.1; BetsNumber: 118; BetsWin:16; BetsDraw: 108; CorrectResults: 43; CorrectDraws: 37; CorrectWins: 6; SUM: 20.27
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 1.1; BetsNumber: 126; BetsWin:16; BetsDraw: 116; CorrectResults: 44; CorrectDraws: 38; CorrectWins: 6; SUM: 15.51
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.25; DiffWin: 1.15; BetsNumber: 88; BetsWin:14; BetsDraw: 79; CorrectResults: 36; CorrectDraws: 31; CorrectWins: 5; SUM: 27.17
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.275; DiffWin: 1.15; BetsNumber: 97; BetsWin:14; BetsDraw: 88; CorrectResults: 38; CorrectDraws: 33; CorrectWins: 5; SUM: 25.9
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.3; DiffWin: 1.15; BetsNumber: 104; BetsWin:14; BetsDraw: 95; CorrectResults: 40; CorrectDraws: 35; CorrectWins: 5; SUM: 25.87
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.325; DiffWin: 1.15; BetsNumber: 117; BetsWin:14; BetsDraw: 108; CorrectResults: 42; CorrectDraws: 37; CorrectWins: 5; SUM: 19.28
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 1.15; BetsNumber: 125; BetsWin:14; BetsDraw: 116; CorrectResults: 43; CorrectDraws: 38; CorrectWins: 5; SUM: 14.52
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.25; DiffWin: 1.2; BetsNumber: 87; BetsWin:12; BetsDraw: 79; CorrectResults: 35; CorrectDraws: 31; CorrectWins: 4; SUM: 26.17
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.275; DiffWin: 1.2; BetsNumber: 96; BetsWin:12; BetsDraw: 88; CorrectResults: 37; CorrectDraws: 33; CorrectWins: 4; SUM: 24.9
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.3; DiffWin: 1.2; BetsNumber: 103; BetsWin:12; BetsDraw: 95; CorrectResults: 39; CorrectDraws: 35; CorrectWins: 4; SUM: 24.87
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.325; DiffWin: 1.2; BetsNumber: 116; BetsWin:12; BetsDraw: 108; CorrectResults: 41; CorrectDraws: 37; CorrectWins: 4; SUM: 18.28
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 1.2; BetsNumber: 124; BetsWin:12; BetsDraw: 116; CorrectResults: 42; CorrectDraws: 38; CorrectWins: 4; SUM: 13.52
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.25; DiffWin: 1.25; BetsNumber: 86; BetsWin:11; BetsDraw: 79; CorrectResults: 35; CorrectDraws: 31; CorrectWins: 4; SUM: 27.17
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.275; DiffWin: 1.25; BetsNumber: 95; BetsWin:11; BetsDraw: 88; CorrectResults: 37; CorrectDraws: 33; CorrectWins: 4; SUM: 25.9
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.3; DiffWin: 1.25; BetsNumber: 102; BetsWin:11; BetsDraw: 95; CorrectResults: 39; CorrectDraws: 35; CorrectWins: 4; SUM: 25.87
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.325; DiffWin: 1.25; BetsNumber: 115; BetsWin:11; BetsDraw: 108; CorrectResults: 41; CorrectDraws: 37; CorrectWins: 4; SUM: 19.28
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 1.25; BetsNumber: 123; BetsWin:11; BetsDraw: 116; CorrectResults: 42; CorrectDraws: 38; CorrectWins: 4; SUM: 14.52
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.25; DiffWin: 1.3; BetsNumber: 85; BetsWin:9; BetsDraw: 79; CorrectResults: 34; CorrectDraws: 31; CorrectWins: 3; SUM: 26.12
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.275; DiffWin: 1.3; BetsNumber: 94; BetsWin:9; BetsDraw: 88; CorrectResults: 36; CorrectDraws: 33; CorrectWins: 3; SUM: 24.85
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.3; DiffWin: 1.3; BetsNumber: 101; BetsWin:9; BetsDraw: 95; CorrectResults: 38; CorrectDraws: 35; CorrectWins: 3; SUM: 24.82
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.325; DiffWin: 1.3; BetsNumber: 114; BetsWin:9; BetsDraw: 108; CorrectResults: 40; CorrectDraws: 37; CorrectWins: 3; SUM: 18.23
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 1.3; BetsNumber: 122; BetsWin:9; BetsDraw: 116; CorrectResults: 41; CorrectDraws: 38; CorrectWins: 3; SUM: 13.47
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.25; DiffWin: 1.35; BetsNumber: 84; BetsWin:7; BetsDraw: 79; CorrectResults: 33; CorrectDraws: 31; CorrectWins: 2; SUM: 25.1
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.275; DiffWin: 1.35; BetsNumber: 93; BetsWin:7; BetsDraw: 88; CorrectResults: 35; CorrectDraws: 33; CorrectWins: 2; SUM: 23.83
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.3; DiffWin: 1.35; BetsNumber: 100; BetsWin:7; BetsDraw: 95; CorrectResults: 37; CorrectDraws: 35; CorrectWins: 2; SUM: 23.8
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.325; DiffWin: 1.35; BetsNumber: 113; BetsWin:7; BetsDraw: 108; CorrectResults: 39; CorrectDraws: 37; CorrectWins: 2; SUM: 17.21
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 1.35; BetsNumber: 121; BetsWin:7; BetsDraw: 116; CorrectResults: 40; CorrectDraws: 38; CorrectWins: 2; SUM: 12.45
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.25; DiffWin: 1.4; BetsNumber: 84; BetsWin:7; BetsDraw: 79; CorrectResults: 33; CorrectDraws: 31; CorrectWins: 2; SUM: 25.1
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.275; DiffWin: 1.4; BetsNumber: 93; BetsWin:7; BetsDraw: 88; CorrectResults: 35; CorrectDraws: 33; CorrectWins: 2; SUM: 23.83
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.3; DiffWin: 1.4; BetsNumber: 100; BetsWin:7; BetsDraw: 95; CorrectResults: 37; CorrectDraws: 35; CorrectWins: 2; SUM: 23.8
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.325; DiffWin: 1.4; BetsNumber: 113; BetsWin:7; BetsDraw: 108; CorrectResults: 39; CorrectDraws: 37; CorrectWins: 2; SUM: 17.21
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 1.4; BetsNumber: 121; BetsWin:7; BetsDraw: 116; CorrectResults: 40; CorrectDraws: 38; CorrectWins: 2; SUM: 12.45
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.25; DiffWin: 1.45; BetsNumber: 84; BetsWin:7; BetsDraw: 79; CorrectResults: 33; CorrectDraws: 31; CorrectWins: 2; SUM: 25.1
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.275; DiffWin: 1.45; BetsNumber: 93; BetsWin:7; BetsDraw: 88; CorrectResults: 35; CorrectDraws: 33; CorrectWins: 2; SUM: 23.83
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.3; DiffWin: 1.45; BetsNumber: 100; BetsWin:7; BetsDraw: 95; CorrectResults: 37; CorrectDraws: 35; CorrectWins: 2; SUM: 23.8
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.325; DiffWin: 1.45; BetsNumber: 113; BetsWin:7; BetsDraw: 108; CorrectResults: 39; CorrectDraws: 37; CorrectWins: 2; SUM: 17.21
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 1.45; BetsNumber: 121; BetsWin:7; BetsDraw: 116; CorrectResults: 40; CorrectDraws: 38; CorrectWins: 2; SUM: 12.45
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.25; DiffWin: 1.5; BetsNumber: 84; BetsWin:7; BetsDraw: 79; CorrectResults: 33; CorrectDraws: 31; CorrectWins: 2; SUM: 25.1
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.275; DiffWin: 1.5; BetsNumber: 93; BetsWin:7; BetsDraw: 88; CorrectResults: 35; CorrectDraws: 33; CorrectWins: 2; SUM: 23.83
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.3; DiffWin: 1.5; BetsNumber: 100; BetsWin:7; BetsDraw: 95; CorrectResults: 37; CorrectDraws: 35; CorrectWins: 2; SUM: 23.8
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.325; DiffWin: 1.5; BetsNumber: 113; BetsWin:7; BetsDraw: 108; CorrectResults: 39; CorrectDraws: 37; CorrectWins: 2; SUM: 17.21
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 1.5; BetsNumber: 121; BetsWin:7; BetsDraw: 116; CorrectResults: 40; CorrectDraws: 38; CorrectWins: 2; SUM: 12.45
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.25; DiffWin: 1.55; BetsNumber: 83; BetsWin:6; BetsDraw: 79; CorrectResults: 33; CorrectDraws: 31; CorrectWins: 2; SUM: 26.1
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.275; DiffWin: 1.55; BetsNumber: 92; BetsWin:6; BetsDraw: 88; CorrectResults: 35; CorrectDraws: 33; CorrectWins: 2; SUM: 24.83
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.3; DiffWin: 1.55; BetsNumber: 99; BetsWin:6; BetsDraw: 95; CorrectResults: 37; CorrectDraws: 35; CorrectWins: 2; SUM: 24.8
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.325; DiffWin: 1.55; BetsNumber: 112; BetsWin:6; BetsDraw: 108; CorrectResults: 39; CorrectDraws: 37; CorrectWins: 2; SUM: 18.21
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 1.55; BetsNumber: 120; BetsWin:6; BetsDraw: 116; CorrectResults: 40; CorrectDraws: 38; CorrectWins: 2; SUM: 13.45
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.25; DiffWin: 1.6; BetsNumber: 83; BetsWin:6; BetsDraw: 79; CorrectResults: 33; CorrectDraws: 31; CorrectWins: 2; SUM: 26.1
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.275; DiffWin: 1.6; BetsNumber: 92; BetsWin:6; BetsDraw: 88; CorrectResults: 35; CorrectDraws: 33; CorrectWins: 2; SUM: 24.83
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.3; DiffWin: 1.6; BetsNumber: 99; BetsWin:6; BetsDraw: 95; CorrectResults: 37; CorrectDraws: 35; CorrectWins: 2; SUM: 24.8
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.325; DiffWin: 1.6; BetsNumber: 112; BetsWin:6; BetsDraw: 108; CorrectResults: 39; CorrectDraws: 37; CorrectWins: 2; SUM: 18.21
Liga: LaLiga    ; MinCof: 1.8; DiffDraw: 0.35; DiffWin: 1.6; BetsNumber: 120; BetsWin:6; BetsDraw: 116; CorrectResults: 40; CorrectDraws: 38; CorrectWins: 2; SUM: 13.45
